id;comment;label
1787887_1;I disagree.;neutral
1787887_2;The manual should provide sufficient insight into the important use cases.;neutral
1787887_3;People tend to review javadoc when things don't go as expected or are unclear.;neutral
1787887_4;In my case, I wrote a custom filter, fucked around with the configuration getting it to work, which means you really have to get into it.;neutral
1787887_5;etc.;neutral
1787887_6;2,5 hours gone.;negative
1787887_7;I reviewed javadoc but, right or wrong, I didn't come across this.;neutral
1787887_8;Google was also strangely quiet.;neutral
1796476_1;I'm new to Spring Integration, so forgive me for the stupid things I might say.;negative
1800179_1;stupid autoresize option doesn't resize it correctly;neutral
1805685_3;) - it should be in AJDT in a couple of days.;neutral
1817942_1;I am sufficiently archaic as to have only a pre-ANSI-C K&R.;neutral
1817942_2;"You can put *expressions* separated by commas in a for, even back then:    for (i=1, j=100; i<j; i++, j--)  But I guess that the tweak to allow *declarations* there only has one.";neutral
1825414_1;I was surprised to see this issue still getting so much commentary.;neutral
1825414_2;"I'm going to jump back to Robert's initial pushback here:  ""1.";neutral
1825414_21;I understand job execution creation needs to be atomic, but I don't think it implies the whole logic around creating job execution must be handled by repository.;neutral
1825414_3;Using technical tricks like automatically appending parameters to create unique JobInstance makes alarm bell ring - we should not be trying to do clever arbitrary things in classes that form the foundation of the framework.;neutral
1825414_4;If job instance has a lifecycle that ends with first successful execution we should refuse to start the same job instance ever after.;neutral
1825414_6;We described before that there are times that operators, for whatever reason, what's to restart a job with the same instance.;neutral
1825414_7;It could be something as stupid as accidentally deleting the output file.;neutral
1825414_8;So it's like getting a new copy.;neutral
184201_7;My bad.;neutral
187748_25;My  apologies for the confusion.;negative
190531_1;Same goes for fontSize and fontWeight and other font styles.;neutral
192370_6;But on the other hand I also think, if the processor has to do this initialization activity (i.e.;neutral
195182_1;Yeah it helps, though I was more questioning whether there's not already a boolean that keeps track of this, but apparently not.;neutral
1990074_2;Seems a bit restrictive to me that using rich:comboBox with s:convertEntity only displays entity IDs in the combo.;neutral
1990074_3;"""rich:comboBox is not a select component by nature"" - so what is it then if it's not used for selecting stuff?";neutral
2014921_1;Guys this defect is 5 years old now.;neutral
2024396_2;If it's a regression, please open a new ticket.;neutral
2059085_1;Yeah, I didn't mean to imply that setting a null value was the problem, which is why I changed my comment to denote the problem was actually in the federated connector.;neutral
2059085_2;It appears to be a simple cast to the wrong type (from a copy/paste error during coding).;neutral
2077144_3;I'll copy that into a LICENSE.txt file.;neutral
2085431_3;Thanks.;positive
2096621_1;Sorry...;negative
2096621_3;The instructions are fine.;neutral
2096621_4;Not sure how I got that all wrong.;neutral
2096621_5;Sorry again.;negative
2127189_3;Note to self: Always check for platform-dependent behavior!;neutral
2127189_4;I've tested with Ruby 1.8, Ruby 1.9, JRuby, and even Rubinius, but all on Linux.;neutral
2127189_5;This lack of proper documentation on the standard Ruby API drives me mad.;neutral
2127189_7;Should this be raised to Ruby core folks to get the clarification?;neutral
2132048_2;Someone either needs to write a custom XSD and link it to the document or we need to disable validation for those examples pending another solution.;neutral
2148299_1;This request is unclear.;neutral
2148299_3;Why are you asking us for samples?;neutral
2153268_2;I'm reopening the issue, and Graeme will attach a new key which should be an OpenSSH SSH2-DSA key hopefully.;neutral
2153268_3;Crossing fingers...;negative
2162609_2;Looking forward to your patch.;positive
2181040_10;Nobody is able to tell what will happen here if something does not work.;neutral
2181040_12;Additionally... GroovyShell doesn't care about threading.;neutral
2181040_13;And even if it would be, who makes sure that the context loader at the time the shell was created is the same as the context loader at the time the shell is used?;neutral
2181040_14;Can we even be sure that the thread is the same?;neutral
2181040_15;Logic like that has nothing to do with GroovyShell in my eyes.;neutral
2181040_16;If a threaded management is needed, then a new class should be used, that ensures the conditions are fulfilled.... that is at last that the context loader is unchanged.;neutral
2181040_17;"I know, in your webapp this condition might be fulfilled, but GroovyShell is not special to web applications.  ";neutral
2181040_2;GroovyClassLoader does not know Groovy classes, the parent *must* know them.;neutral
2181040_3;Because of that the default parent is the same loader as the loader that loaded the class GroovyShell - this loader knows the groovy classes.;neutral
2181040_4;Setting the context class loader would require a test if the context loader knows Groovy classes and if this class is the same as the expected loader... what do we do if that is not the case?;neutral
2181040_5;Throw an exception?;neutral
2181040_6;I don't want to put too much magic in the classloader structure, because it becomes messy as hell in an instant.;neutral
2263196_2;Maybe first see the results of the discussion at: http://www.nabble.com/Undocumenten-constraints---consistency-of-templates-td21863067.html;neutral
2264018_1;Thanks for the info David.;positive
2264018_3;I'll make that change and close the issue.;neutral
2350557_1;Woo hoo!;neutral
238731_1;Why attach the page?;neutral
2418584_6;In other words, using the setGenerateImportedSchemas() setter or not obviously makes a difference, and given the fact that your main XML schema imports/includes the other one, I'd suggest that you change your code generation strategy.;neutral
2418584_7;That's basically all I am saying.;neutral
247770_1;I know this is a closed issue but here goes anyway.;neutral
248234_2;First, there are some backwards compatibility concerns.;neutral
250193_1;Clearly you don't understand the goals of Velocity or this is one hell of a humor piece.;neutral
291420_2;Is this according to the spec?;neutral
291420_3;Do I miss something there?;neutral
302211_9;Of course, in the end, I'm not the one you need to convince, as I'm not a maintainer :);neutral
303755_1;The ci server does not close issue only comments on them, I closed this issue.;neutral
305928_1;This is a really cool idea, but I don't think this is going to make it into TRUNK before the 0.4 branch gets cut.;neutral
307884_1;Forgot ASF grant.;negative
319373_1;Duplicated here TAP5-1017;neutral
322581_3;It was my mistake.;negative
327900_1;I'm sorry for making it confusing.;negative
337057_1;Fixed in nightly build 20020623.;neutral
349845_2;The reason the tests weren't failing is because i was an idiot and hadn't configured the queryResultCache properly in the test configs.;neutral
349845_3;now that i've made the tests fail, i can finally start trying to figure out why the tests fail.;neutral
351191_2;SOLR-5232: SolrCloud should distribute updates via streaming rather than buffering.;neutral
362807_2;Maybe instead of overlays, try configuring maven-war-plugin {{<packagingExcludes>}}: http://maven.apache.org/plugins/maven-war-plugin/examples/skinny-wars.html;neutral
363144_7;"I wonder if we could do some sort of auto-detect  I'll poke -- getStream().mark()/reset() can probably work for XML/JSON but it may break things for javabin ";neutral
367902_1;Erick,   First of all, anyone upgrading should examine CHANGES.txt which would certainly have a note on this explicitly in the upgrading section of that document.;neutral
367902_2;Secondly, most point-release upgrades people do are ones in which the config stays the same.;neutral
367902_3;Thirdly, the scenario you present in which someone copies a subset of their 3.5 schema would only error if that person ALSO chose to omit the defaultSearchField declaration -- but why would they do that?;neutral
367902_4;"Besides, I don't think there should be any expectation of ""it'll just work"" if you copy some arbitrary subset of an old schema into a new example config.";neutral
367902_6;If that's true, it'd be nice if we had a standard way to annotate such code so we can methodically remove the old stuff.;neutral
367902_7;"""@deprecated"" isn't enough because it's just at the method/class level, not an internal if branch.";neutral
369046_1;"{quote} you lost me there ... they can use the exact same configs – that's kind of the point: testing the exact example configs as we ship them (with <lib/> declarations that point at dirs which may or may not contain jars depending on what contribs are built; and request handler / response writer declarations configured that use lazyloading to dynamic load things as needed.";neutral
